uniprot_id,pathway_id,pathway_name,pathway_source
Q13547,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,Reactome
Q13547,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,Reactome
Q13547,R-HSA-3214815,HDACs deacetylate histones,Reactome
Q13547,R-HSA-350054,Notch-HLH transcription pathway,Reactome
Q13547,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,Reactome
Q13547,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,Reactome
Q13547,R-HSA-427413,NoRC negatively regulates rRNA expression,Reactome
Q13547,R-HSA-4551638,SUMOylation of chromatin organization proteins,Reactome
Q13547,R-HSA-4641265,Repression of WNT target genes,Reactome
Q13547,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,Reactome
Q13547,R-HSA-69205,G1/S-Specific Transcription,Reactome
Q13547,R-HSA-73762,RNA Polymerase I Transcription Initiation,Reactome
Q13547,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,Reactome
Q13547,R-HSA-8943724,Regulation of PTEN gene transcription,Reactome
Q13547,R-HSA-9018519,Estrogen-dependent gene expression,Reactome
Q13547,R-HSA-9022538,Loss of MECP2 binding ability to 5mC-DNA,Reactome
Q13547,R-HSA-9022692,Regulation of MECP2 expression and activity,Reactome
Q13547,R-HSA-9022699,MECP2 regulates neuronal receptors and channels,Reactome
Q13547,R-HSA-9022702,MECP2 regulates transcription of neuronal ligands,Reactome
Q13547,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",Reactome
Q13547,R-HSA-9679191,Potential therapeutics for SARS,Reactome
Q13547,R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,Reactome
Q13547,R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,Reactome
Q13547,R-HSA-9764725,Negative Regulation of CDH1 Gene Transcription,Reactome
Q13547,R-HSA-9824594,Regulation of MITF-M-dependent genes involved in apoptosis,Reactome
Q13547,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,Reactome
Q13547,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,Reactome
Q13547,R-HSA-9843940,Regulation of endogenous retroelements by KRAB-ZFP proteins,Reactome
Q13547,R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,Reactome
Q13547,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),Reactome
Q13547,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,Reactome
P08174,hsa:1604,,KEGG
P08174,R-HSA-373080,Class B/2 (Secretin family receptors),Reactome
P08174,R-HSA-6798695,Neutrophil degranulation,Reactome
P08174,R-HSA-6807878,COPI-mediated anterograde transport,Reactome
P08174,R-HSA-977606,Regulation of Complement cascade,Reactome
P78352,hsa:1742,,KEGG
P78352,R-HSA-1236394,Signaling by ERBB4,Reactome
P78352,R-HSA-399719,Trafficking of AMPA receptors,Reactome
P78352,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",Reactome
P78352,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,Reactome
P78352,R-HSA-447038,NrCAM interactions,Reactome
P78352,R-HSA-451308,Activation of Ca-permeable Kainate Receptor,Reactome
P78352,R-HSA-5625900,RHO GTPases activate CIT,Reactome
P78352,R-HSA-5673001,RAF/MAP kinase cascade,Reactome
P78352,R-HSA-5682910,LGI-ADAM interactions,Reactome
P78352,R-HSA-6794361,Neurexins and neuroligins,Reactome
P78352,R-HSA-8849932,Synaptic adhesion-like molecules,Reactome
P78352,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,Reactome
P78352,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,Reactome
P78352,R-HSA-9620244,Long-term potentiation,Reactome
P06396,hsa:2934,,KEGG
P06396,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,Reactome
P06396,R-HSA-6798695,Neutrophil degranulation,Reactome
P06396,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,Reactome
P06396,R-HSA-977225,Amyloid fiber formation,Reactome
Q14693,hsa:23175,,KEGG
Q14693,R-HSA-1483191,Synthesis of PC,Reactome
Q14693,R-HSA-1483213,Synthesis of PE,Reactome
Q14693,R-HSA-4419969,Depolymerization of the Nuclear Lamina,Reactome
Q14693,R-HSA-75109,Triglyceride biosynthesis,Reactome
Q14693,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,Reactome
P02545,hsa:4000,,KEGG
P02545,R-HSA-1221632,Meiotic synapsis,Reactome
P02545,R-HSA-2980766,Nuclear Envelope Breakdown,Reactome
P02545,R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,Reactome
P02545,R-HSA-352238,Breakdown of the nuclear lamina,Reactome
P02545,R-HSA-381038,XBP1(S) activates chaperone genes,Reactome
P02545,R-HSA-4419969,Depolymerization of the Nuclear Lamina,Reactome
P02545,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,Reactome
P02545,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,Reactome
P17936,hsa:3486,,KEGG
P17936,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Reactome
P17936,R-HSA-6803211,TP53 Regulates Transcription of Death Receptors and Ligands,Reactome
P17936,R-HSA-8957275,Post-translational protein phosphorylation,Reactome
P01137,hsa:7040,,KEGG
P01137,R-HSA-114608,Platelet degranulation,Reactome
P01137,R-HSA-168277,Influenza Virus Induced Apoptosis,Reactome
P01137,R-HSA-202733,Cell surface interactions at the vascular wall,Reactome
P01137,R-HSA-2129379,Molecules associated with elastic fibres,Reactome
P01137,R-HSA-2173788,Downregulation of TGF-beta receptor signaling,Reactome
P01137,R-HSA-2173789,TGF-beta receptor signaling activates SMADs,Reactome
P01137,R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),Reactome
P01137,R-HSA-3000170,Syndecan interactions,Reactome
P01137,R-HSA-3000178,ECM proteoglycans,Reactome
P01137,R-HSA-3304356,SMAD2/3 Phosphorylation Motif Mutants in Cancer,Reactome
P01137,R-HSA-3642279,TGFBR2 MSI Frameshift Mutants in Cancer,Reactome
P01137,R-HSA-3645790,TGFBR2 Kinase Domain Mutants in Cancer,Reactome
P01137,R-HSA-3656532,TGFBR1 KD Mutants in Cancer,Reactome
P01137,R-HSA-3656535,TGFBR1 LBD Mutants in Cancer,Reactome
P01137,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,Reactome
P01137,R-HSA-5689603,UCH proteinases,Reactome
P01137,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,Reactome
P01137,R-HSA-8941855,RUNX3 regulates CDKN1A transcription,Reactome
P01137,R-HSA-8941858,Regulation of RUNX3 expression and activity,Reactome
P01137,R-HSA-8951936,RUNX3 regulates p14-ARF,Reactome
P01137,R-HSA-9839389,TGFBR3 regulates TGF-beta signaling,Reactome
P09429,hsa:3146,,KEGG
P09429,R-HSA-1236974,ER-Phagosome pathway,Reactome
P09429,R-HSA-140342,Apoptosis induced DNA fragmentation,Reactome
P09429,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,Reactome
P09429,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation,Reactome
P09429,R-HSA-5602498,MyD88 deficiency (TLR2/4),Reactome
P09429,R-HSA-5603041,IRAK4 deficiency (TLR2/4),Reactome
P09429,R-HSA-5620971,Pyroptosis,Reactome
P09429,R-HSA-5686938,Regulation of TLR by endogenous ligand,Reactome
P09429,R-HSA-6798695,Neutrophil degranulation,Reactome
P09429,R-HSA-879415,Advanced glycosylation endproduct receptor signaling,Reactome
P09429,R-HSA-933542,TRAF6 mediated NF-kB activation,Reactome
P84022,hsa:4088,,KEGG
P84022,R-HSA-1181150,Signaling by NODAL,Reactome
P84022,R-HSA-1502540,Signaling by Activin,Reactome
P84022,R-HSA-2173788,Downregulation of TGF-beta receptor signaling,Reactome
P84022,R-HSA-2173789,TGF-beta receptor signaling activates SMADs,Reactome
P84022,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,Reactome
