uniprot_id,chebi_id,link_type
P21796,CHEBI:30616,substrate/product
P21796,CHEBI:29108,substrate/product
P21796,CHEBI:29101,substrate/product
P21796,CHEBI:18420,substrate/product
P21796,CHEBI:29985,substrate/product
P21796,CHEBI:59905,substrate/product
P21796,CHEBI:15355,substrate/product
P21796,CHEBI:29034,substrate/product
P21796,CHEBI:57643,substrate/product
P21796,CHEBI:57262,substrate/product
P06276,CHEBI:15354,substrate/product
P06276,CHEBI:15377,substrate/product
P06276,CHEBI:15378,substrate/product
P06276,CHEBI:29067,substrate/product
P06276,CHEBI:35287,substrate/product
P31749,CHEBI:15378,substrate/product
P31749,CHEBI:29999,substrate/product
P31749,CHEBI:30616,substrate/product
P31749,CHEBI:83421,substrate/product
P31749,CHEBI:456216,substrate/product
P31749,CHEBI:30013,substrate/product
P31749,CHEBI:61977,substrate/product
Q5S007,CHEBI:15378,substrate/product
Q5S007,CHEBI:30013,substrate/product
Q5S007,CHEBI:30616,substrate/product
Q5S007,CHEBI:61977,substrate/product
Q5S007,CHEBI:456216,substrate/product
Q5S007,CHEBI:29999,substrate/product
Q5S007,CHEBI:83421,substrate/product
Q5S007,CHEBI:15377,substrate/product
Q5S007,CHEBI:37565,substrate/product
Q5S007,CHEBI:43474,substrate/product
Q5S007,CHEBI:58189,substrate/product
Q5S007,CHEBI:18420,cofactor
P01112,CHEBI:15377,substrate/product
P01112,CHEBI:15378,substrate/product
P01112,CHEBI:37565,substrate/product
P01112,CHEBI:43474,substrate/product
P01112,CHEBI:58189,substrate/product
O95336,CHEBI:15377,substrate/product
O95336,CHEBI:15378,substrate/product
O95336,CHEBI:57955,substrate/product
O95336,CHEBI:58759,substrate/product
Q9Y661,CHEBI:15378,substrate/product
Q9Y661,CHEBI:58339,substrate/product
Q9Y661,CHEBI:58343,substrate/product
Q9Y661,CHEBI:58388,substrate/product
Q9Y661,CHEBI:70975,substrate/product
