chebi_id,name,description,formula,mass,charge,monoisotopic_mass,smiles,inchikey,ontology_parents,ontology_parent_ids,kegg_compound_id
CHEBI:78836,11(R)-HETE(1-),"An 11-HETE(1−) that is the conjugate base of 11(<i>R</i>)-HETE(1−), obtained by deprotonation of the carboxy group; major species at pH 7.3.",,319.465,-1.0,,,,11-HETE(1-),CHEBI:78833,
CHEBI:78837,15(R)-HETE(1-),"A 15-HETE(1−) that is the conjugate base of 15(<i>R</i>)-HETE(1−), obtained by deprotonation of the carboxy group; major species at pH 7.3.",,319.465,-1.0,,,,"(5Z,8Z,11Z,13E)-15-HETE(1-)",CHEBI:78832,
CHEBI:7896,hexadecanoate,A long-chain fatty acid anion that is the conjugate base of hexadecanoic acid (palmitic acid); major species at pH 7.3.,,255.422,-1.0,,,,2-saturated fatty acid anion; fatty acid anion 16:0; omega-methyl fatty acid anion; long-chain fatty acid anion,CHEBI:83955; CHEBI:78123; CHEBI:76619; CHEBI:57560,
CHEBI:79007,tricosanoate,"A very long-chain fatty acid anion that is the conjugate base of tricosanoic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,353.611,-1.0,,,,fatty acid anion 23:0; straight-chain saturated fatty acid anion; very long-chain fatty acid anion,CHEBI:88081; CHEBI:58954; CHEBI:58950,
CHEBI:79210,alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide(1-),An anionic ganglioside that is the conjugate base of α-<em>N</em>-acetylneuraminyl-(2→3)-β-<small>D</small>-galactosyl-(1→4)-β-<small>D</small>-glucosyl-(1↔1)-ceramide arising from deprotonation of the neuraminosyl carboxy group; major species at pH 7.3.,,731.632,-1.0,,,,anionic ganglioside,CHEBI:79346,
CHEBI:79214,alpha-N-acetylneuraminyl-(2->8)-alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide(2-),An anionic ganglioside obtained by deprotonation of the neuraminosyl carboxy groups of α-<em>N</em>-acetylneuraminyl-(2→8)-α-<em>N</em>-acetylneuraminyl-(2→3)-β-<small>D</small>-galactosyl-(1→4)-β-<small>D</small>-glucosyl-(1↔1)-ceramide; major species at pH 7.3.,,1021.879,-2.0,,,,anionic ganglioside,CHEBI:79346,
CHEBI:799,"3,17-dioxoandrost-4-en-19-al",An androstanoid that is androst-4-en-19-al substituted by oxo groups at positions 3 and 17.,,300.398,0.0,,,,androstanoid; 3-oxo-Delta(4) steroid; 19-oxo steroid; 17-oxo steroid; steroid aldehyde,CHEBI:50402; CHEBI:47909; CHEBI:38149; CHEBI:19168; CHEBI:131565,C05297
CHEBI:82626,15(R)-HPETE(1-),"A hydroperoxy fatty acid anion that is the conjugate base of 15(<i>R</i>)-HPETE, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,335.464,-1.0,,,,HPETE anion,CHEBI:59720,
CHEBI:82628,11(R)-HPETE(1-),"A hydroperoxy fatty acid anion that is the conjugate base of 11(<i>R</i>)-HPETE, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,335.464,-1.0,,,,HPETE anion; 11-HPETE(1-),CHEBI:59720; CHEBI:146291,
CHEBI:82629,prostaglandin G2(1-),"A prostaglandin carboxylic acid anion that is the conjugate base of prostaglandin G<small><sub>2</sub></small>, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,367.462,-1.0,,,,oxylipin anion; prostaglandin carboxylic acid anion,CHEBI:62933; CHEBI:59326,
CHEBI:82765,"1,2-dioctanoyl-sn-glycerol 3-diphosphate(3-)","A 1,2-diacyl-<em>sn</em>-glycerol 3-diphosphate(3−) arising from deprotonation of the diphosphate OH groups of 1,2-dioctanoyl-sn-glycerol 3-diphosphate.",,501.426,-3.0,,,,"1,2-diacyl-sn-glycerol 3-diphosphate(3-)",CHEBI:59996,
CHEBI:82810,N-palmitoylhexadecasphinganine,An <em>N</em>-acylhexadecasphinganine in which the acyl group is specified as palmitoyl (hexadecanoyl).,,511.876,0.0,,,,N-acylhexadecasphinganine; N-palmitoyl-sphingoid base,CHEBI:82881; CHEBI:144703,
CHEBI:82921,"1,2-dioctadecanoyl-sn-glycerol-3-phosphate(2-)",A 1-acyl-2-octadecanoyl-<em>sn</em>-glycerol-3-phosphate(2−) in which the 1-acyl group is also octadecanoyl; major species at pH 7.3.,,702.995,-2.0,,,,1-acyl-2-octadecanoyl-sn-glycero-3-phosphate(2-),CHEBI:64861,
CHEBI:82924,"1,2-di[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycero-3-phosphate(2-)","A 1,2-diacyl-<em>sn</em>-glycero-3-phosphate(2−) obtained by deprotonation of the phosphate OH groups of 1,2-di[(4<i>Z</i>,7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)]-docosahexaenoyl-<em>sn</em>-glycero-3-phosphate; major species at pH 7.3.",,791.019,-2.0,,,,"1,2-diacyl-sn-glycerol 3-phosphate(2-)",CHEBI:58608,
CHEBI:82925,"1,2-di[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycerol","A 1,2-diacyl-sn-glycerol in which both the acyl groups are specified as (4<i>Z</i>,7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-docosahexaenoyl.",,713.056,0.0,,,,"1,2-dicervonoylglycerol; 1,2-diacyl-sn-glycerol",CHEBI:228170; CHEBI:17815,
CHEBI:82927,1-palmitoyl-2-linoleoyl-sn-glycerol,"A 1,2-diacyl-<em>sn</em>-glycerol in which the 1- and 2-acyl groups are specified as palmitoyl and linoleoyl respectively.",,592.946,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:82928,"1-palmitoyl-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycero-3-phosphate(2-)","A 1,2-diacyl-<em>sn</em>-glycerol 3-phosphate(2−) in which the 1- and 2-acyl substituent are specified as palmitoyl and (4<i>Z</i>,7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-docosahexaenoyl respectively; major species at pH 7.3.",,718.953,-2.0,,,,"1,2-diacyl-sn-glycerol 3-phosphate(2-)",CHEBI:58608,
CHEBI:82929,"1,2-dipalmitoyl-sn-glycerol","A 1,2-diacyl-<em>sn</em>-glycerol in which both acyl groups are specified as palmitoyl (hexadecanoyl).",,568.924,0.0,,,,"1,2-dipalmitoylglycerol; 1,2-diacyl-sn-glycerol",CHEBI:78090; CHEBI:17815,
CHEBI:82949,"1-palmitoyl-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycerol","A 1,2-diacyl-<em>sn</em>-glycerol in which the acyl groups at positions 1 and 2 are specified as palmitoyl and (4<i>Z</i>,7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-docosahexaenoyl respectively.",,640.99,0.0,,,,"1,2-diacyl-sn-glycerol",CHEBI:17815,
CHEBI:82984,linoleamide,A fatty amide obtained from  linoleic acid.,,279.468,0.0,,,,primary fatty amide,CHEBI:143129,
CHEBI:83088,(R)-lipoate,"A lipoate that is the conjugate base of (<i>R</i>)-lipoic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,205.324,-1.0,,,,lipoate,CHEBI:30313,
CHEBI:83099,N(6)-[(R)-lipoyl]-L-lysine residue,An <em>N</em><small><sup>6</small></sup>-lipoyl-<small>L</small>-lysine residue in which the lipoyl group has <i>R</i>-configuration.,,316.492,0.0,,,,N(6)-lipoyl-L-lysine residue,CHEBI:14919,
CHEBI:83244,N-(2-hydroxyhexanoyl)sphingosine,A 2-<em>N</em>-(2-hydroxyacyl)sphingosine in which the ceramide <em>N</em>-acyl group is specified as 2-hydroxyhexanoyl.,,413.643,0.0,,,,2-(2-hydroxyacyl)sphingosine,CHEBI:16456,
CHEBI:83248,N-(2-hydroxyhexanoyl)sphinganine,An <em>N</em>-(2-hydroxyacyl)sphinganine in which the ceramide <em>N</em>-acyl group is specified as 2-hydroxyhexanoyl.,,415.659,0.0,,,,N-(2-hydroxyacyl)sphinganine,CHEBI:83247,
CHEBI:83414,alkyl sulfate(1-),An organosulfate oxoanion obtained by deprotonation of the sulfo group of any alkyl sulfate; major species at pH 7.3.,,96.064,-1.0,,,,organosulfate oxoanion,CHEBI:58958,
CHEBI:83420,"1,2-dihexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)(7-)","A 1-phosphatidyl-1<small>D</small>-<i>myo</i>-inositol 3,4,5-trisphosphate(7−) in which the phosphatidyl acyl groups at positions 1 and 2 are both specified as hexadecanoyl (palmitoyl).",,1043.925,-7.0,,,,"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)",CHEBI:57836,
CHEBI:83422,"1,2-dihexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4-bisphosphate)(5-)","A 1-phosphatidyl-1<small>D</small>-<i>myo</i>-inositol 3,4-bisphosphate(5−) in which the phosphatidyl acyl groups at positions 1 and 2 are both specified as hexadecanoyl (palmitoyl).",,965.962,-5.0,,,,"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)",CHEBI:57658,
CHEBI:83992,beta-D-glucosylsphingosine(1+),A <small>D</small>-glucosylsphingosine(1+) obtained by protonation of the amino group of any β-<small>D</small>-glucosylsphingosine; major species at pH 7.3.,,462.648,1.0,,,,D-glucosylsphingosine(1+); beta-D-glucosylsphingoid base,CHEBI:62495; CHEBI:229211,
CHEBI:84201,12-hydroxyoctadecanoate,"A hydroxy saturated fatty acid anion that is the conjugate base of 12-hydroxyoctadecanoic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,299.475,-1.0,,,,long-chain fatty acid anion; hydroxy saturated fatty acid anion,CHEBI:57560; CHEBI:131872,
CHEBI:85134,12-(phosphonooxy)octadecanoate(3-),An organophosphate oxoanion obtained by deprotonation of the carboxy and phosphate OH groups of 12-(phosphonooxy)octadecanoic acid; major species at pH 7.3.,,377.438,-3.0,,,,organophosphate oxoanion; monocarboxylic acid anion,CHEBI:58945; CHEBI:35757,
CHEBI:85141,(9Z)-12-(phosphonooxy)octadecenoate(3-),An organophosphate oxoanion obtained by deprotonation of the carboxy and phosphate OH groups of (9<i>Z</i>)-12-(phosphonooxy)octadecenoic acid; major species at pH 7.3.,,375.422,-3.0,,,,organophosphate oxoanion,CHEBI:58945,
CHEBI:85150,(9Z)-12-hydroxyoctadec-9-enoate,"A hydroxy fatty acid anion that is the conjugate base of (9<i>Z</i>)-12-hydroxyoctadec-9-enoic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,297.459,-1.0,,,,long-chain fatty acid anion; hydroxy monounsaturated fatty acid anion,CHEBI:57560; CHEBI:131870,
CHEBI:85152,(9E)-12-hydroxyoctadec-9-enoate,"A hydroxy fatty acid anion that is the conjugate base of (9<i>E</i>)-12-hydroxyoctadec-9-enoic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,297.459,-1.0,,,,long-chain fatty acid anion; hydroxy monounsaturated fatty acid anion,CHEBI:57560; CHEBI:131870,
CHEBI:85165,prostaglandin G2 2-glyceryl ester,A 2-monoglyceride obtained by formal condensation of the carboxy group of prostaglandin G<small><sub>2</sub></small> with the 2-hydroxy group of glycerol.,,442.549,0.0,,,,olefinic compound; bridged compound; prostaglandins G; organic peroxide; 2-monoglyceride; hydroperoxy fatty ester,CHEBI:78840; CHEBI:35990; CHEBI:26343; CHEBI:25702; CHEBI:17389; CHEBI:145037,
CHEBI:85166,prostaglandin H2 2-glyceryl ester,A 2-monoglyceride obtained by formal condensation of the carboxy group of prostaglandin H<small><sub>2</sub></small> with the 2-hydroxy group of glycerol.,,426.55,0.0,,,,olefinic compound; bridged compound; secondary alcohol; prostaglandins H; organic peroxide; 2-monoglyceride,CHEBI:78840; CHEBI:35990; CHEBI:35681; CHEBI:26344; CHEBI:25702; CHEBI:17389,
CHEBI:85236,"15-deoxy-Delta(12,14)-prostaglandin J2(1-)","A prostaglandin carboxylic acid anion that is the conjugate base of 15-deoxy-Δ<small><sup>12,14</small></sup>-prostaglandin J<small><sub>2</sub></small>. obtained by deprotonation of the carboxy group; major species at pH 7.3.",,315.433,-1.0,,,,prostaglandin carboxylic acid anion,CHEBI:59326,
CHEBI:85261,N-dodecanoylsphinganine,A dihydroceramide in which the ceramide <em>N</em>-acyl group is specified as dodecanoyl (lauroyl).,,483.822,0.0,,,,N-acylsphinganine,CHEBI:31488,
CHEBI:85263,N-(dodecanoyl)ethanolamine,An <em>N</em>-(long-chain-acyl)ethanolamine resulting from the formal condensation of the carboxy group of dodecanoic acid (myristic acid) with the amino group of ethanolamine.,,243.391,0.0,,,,N-(saturated fatty acyl)ethanolamine; N-(long-chain-acyl)ethanolamine,CHEBI:85283; CHEBI:15897,
CHEBI:85299,N-(octadecanoyl)ethanolamine,An <em>N</em>-acylethanolamine 18:0 that is the ethanolamide of octadecanoic acid.,,327.553,0.0,,,,N-acylethanolamine 18:0,CHEBI:134157,
CHEBI:85621,L-3-oxoalanine residue,An <small>L</small>-α-amino acid residue derived from <small>L</small>-3-oxoalanine.,,85.062,0.0,,,,L-alpha-amino acid residue,CHEBI:83228,
CHEBI:85778,4beta-hydroxycholesterol,"A oxysterol that is cholesterol in which the hydrogen at the 4β position has been replaced by a hydroxy group. A metabolite of cholesterol formed by the drug-metabolizing enzyme cytochrome P450 3A4, it is one of the major oxysterols in the human circulation.",,402.663,0.0,,,,oxysterol; 3beta-sterol; diol; 3beta-hydroxy-Delta(5)-steroid,CHEBI:53030; CHEBI:35348; CHEBI:23824; CHEBI:1722,
CHEBI:86115,"(25R)-3beta,4beta-dihydroxycholest-5-en-26-al","A 26-oxo steroid resulting from the oxidation of the terminal methyl group of 4β,26-dihydroxycholesterol to the corresponding aldehyde.",,416.646,0.0,,,,4-hydroxy steroid; oxysterol; cholestanoid; 26-oxo steroid; 3beta-sterol; 3beta-hydroxy-Delta(5)-steroid; steroid aldehyde,CHEBI:62846; CHEBI:53030; CHEBI:50401; CHEBI:36884; CHEBI:35348; CHEBI:1722; CHEBI:131565,
CHEBI:86116,"(25R)-3beta,4beta-dihydroxycholest-5-en-26-oate(1-)","A steroid acid anion that is the conjugate base of (25<i>R</i>)-3β,4β-dihydroxycholest-5-en-26-oic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,431.637,-1.0,,,,steroid acid anion,CHEBI:50160,
CHEBI:86377,5beta-dihydroepitestosterone,An androstanoid with a 5β-configuration formed by reduction across the C4-C5 double bond of epitestosterone.,,290.447,0.0,,,,androstanoid; 17alpha-hydroxy steroid; 3-oxo-5beta-steroid,CHEBI:50402; CHEBI:35342; CHEBI:1624,
CHEBI:86381,5beta-dihydrocorticosterone,A 3-oxo-5β-steroid formed from corticosterone by reduction across the C4-C5 double bond.,,348.483,0.0,,,,20-oxo steroid; 11beta-hydroxy steroid; 21-hydroxy steroid; 3-oxo-5beta-steroid; primary alpha-hydroxy ketone,CHEBI:36885; CHEBI:35346; CHEBI:35344; CHEBI:1624; CHEBI:139590,C05475
CHEBI:86384,5beta-dihydrodeoxycorticosterone,A 3-oxo-5β-steroid formed from 11-deoxycorticosterone by reduction across the C4-C5 double bond.,,332.484,0.0,,,,20-oxo steroid; 21-hydroxy steroid; 3-oxo-5beta-steroid; primary alpha-hydroxy ketone,CHEBI:36885; CHEBI:35344; CHEBI:1624; CHEBI:139590,
CHEBI:86389,5beta-dihydroaldosterone,A 3-oxo-5β-steroid formed from aldosterone by reduction across the C4-C5 double bond.,,362.466,0.0,,,,18-oxo steroid; 20-oxo steroid; 11beta-hydroxy steroid; 3-oxo-5beta-steroid; primary alpha-hydroxy ketone; steroid aldehyde,CHEBI:36887; CHEBI:36885; CHEBI:35346; CHEBI:1624; CHEBI:139590; CHEBI:131565,C05473
CHEBI:86570,(5alpha)-cholestan-3beta-ol,A cholestanoid that is (5α)-cholestane substituted by a β-hydroxy group at position 3.,,388.68,0.0,,,,cholestanoid; 3beta-hydroxy steroid,CHEBI:50401; CHEBI:36836,
CHEBI:87075,O-(N-acetyl-alpha-D-galactosaminyl)-L-threonine residue,An <small>L</small>-α-amino acid residue derived from <em>O</em>-(<em>N</em>-acetyl-α-<small>D</small>-galactosaminyl)-<small>L</small>-threonine.,,304.299,0.0,,,,L-alpha-amino acid residue,CHEBI:83228,
CHEBI:87331,17beta-hydroxy-5beta-androst-1-en-3-one,"A 3-oxo Δ<small><sup>1</small></sup>-steroid with 5β-configuration formed from 17β-hydroxyandrosta-1,4-dien-3-one by reduction across the C4-C5 double bond.",,288.431,0.0,,,,17beta-hydroxy steroid; 3-oxo-Delta(1) steroid,CHEBI:35343; CHEBI:20156,
CHEBI:87333,17beta-hydroxy-5beta-estran-3-one,A C18 steroid with 5β-configuration formed from nandrolone by reduction across the C4-C5 double bond.,,276.42,0.0,,,,17beta-hydroxy steroid; 3-oxo-5beta-steroid,CHEBI:35343; CHEBI:1624,
CHEBI:87653,"(25R)-3beta,26-dihydroxycholest-5-en-7-one",An oxysterol that is 7-ketocholesterol which is substituted by a hydroxy group at position 26 and has <i>R</i>-configuration at position 25.,,416.646,0.0,,,,oxysterol; cholestanoid; 7-oxo steroid; 26-hydroxy steroid; 3beta-sterol; 3beta-hydroxy-Delta(5)-steroid,CHEBI:53030; CHEBI:50401; CHEBI:47789; CHEBI:36852; CHEBI:35348; CHEBI:1722,
CHEBI:87678,(25R)-3beta-hydroxycholest-5-en-7-one-26-oate,"A steroid acid anion that is the conjugate base of (25<i>R</i>)-3β-hydroxycholest-5-en-7-one-26-oic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,429.621,-1.0,,,,steroid acid anion,CHEBI:50160,
CHEBI:88166,(S)-2-methylbutanoyl-CoA(4-),A 2-methylbutanoyl-CoA(4−) obtained by deprotonation of phosphate and diphosphate functions of (<i>S</i>)-2-methylbutanoyl-CoA; major species at pH 7.3.,,847.627,-4.0,,,,2-methylbutanoyl-CoA(4-),CHEBI:57336,
CHEBI:88221,"N(omega),N('omega)-dimethyl-L-arginine(1+) residue","An α-amino-acid residue cation obtained by protonation of the guanidino group of <em>N</em><small><sup>ω</small></sup>,<em>N</em><small><sup>'ω</small></sup>-dimethyl-<small>L</small>-arginine residue.",,185.251,1.0,,,,alpha-amino-acid residue cation,CHEBI:35415,
CHEBI:90230,prostaglandin E2 1-glyceryl ester,A 1-monoglyceride resulting from the condensation of the carboxy group of prostaglandin E<small><sub>2</sub></small> with the 1-hydroxy group of glycerol.,,426.55,0.0,,,,alicyclic ketone; 1-monoglyceride; tetrol; prostaglandins E; secondary allylic alcohol,CHEBI:36132; CHEBI:35759; CHEBI:33573; CHEBI:26338; CHEBI:134396,
CHEBI:90233,prostaglandin F2alpha 1-glyceryl ester,A 1-monoglyceride resulting from the condensation of the carboxy group of prostaglandin F<small><sub>2α</sub></small> with the 1-hydroxy group of glycerol.,,428.566,0.0,,,,olefinic compound; pentol; prostaglandins Falpha; 1-monoglyceride; secondary alcohol,CHEBI:78840; CHEBI:37205; CHEBI:36066; CHEBI:35759; CHEBI:35681,
CHEBI:90598,L-isoaspartate alpha-methyl ester residue,An amino acid residue derived from <small>L</small>-isoaspartic acid α-methyl ester.,,129.115,0.0,,,,amino-acid residue,CHEBI:33708,
CHEBI:90632,5(S)-HETE(1-),"An icosanoid anion that is the conjugate base of 5(<i>S</i>)-HETE, obtained by deprotonation of the hydroxy group; major species at pH 7.3.",,319.465,-1.0,,,,polyunsaturated fatty acid anion; icosanoid anion; hydroxy fatty acid anion; long-chain fatty acid anion; HETE anion,CHEBI:76567; CHEBI:62937; CHEBI:59835; CHEBI:57560; CHEBI:131858,
CHEBI:90694,12(S)-HHTrE(1-),"A polyunsaturated fatty acid anion that is the conjugate base of 12(<i>S</i>)-HHTrE, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,279.4,-1.0,,,,long-chain fatty acid anion; hydroxy polyunsaturated fatty acid anion,CHEBI:57560; CHEBI:131871,
CHEBI:90718,12-HETE(1-),An icosanoid anion that is the conjugate base of 12-HETE arising from deprotonation of the carboxylic acid function; major species at pH 7.3.,,319.465,-1.0,,,,icosanoid anion; long-chain fatty acid anion; hydroxy polyunsaturated fatty acid anion,CHEBI:62937; CHEBI:57560; CHEBI:131871,
CHEBI:90793,prostaglandin H1(1-),"A prostaglandin carboxylic acid anion that is the conjugate base of prostaglandin H<small><sub>1</sub></small>, obtained by deprotonation of the carboxy group; major species at pH 7.3.",,353.479,-1.0,,,,oxylipin anion; prostaglandin carboxylic acid anion,CHEBI:62933; CHEBI:59326,
CHEBI:90812,"5(S),15(R)-DiHETE(1-)","An icosanoid anion that is the conjugate base of 5(<i>S</i>),15(<i>R</i>)-DiHETE arising from deprotonation of the carboxylic acid function; major species at pH 7.3.",,335.464,-1.0,,,,polyunsaturated fatty acid anion; icosanoid anion; hydroxy fatty acid anion; long-chain fatty acid anion; dihydroxyicosatetraenoate,CHEBI:76567; CHEBI:62937; CHEBI:59835; CHEBI:57560; CHEBI:131877,
CHEBI:90814,17(R)-HDoHE(1-),A hydroxy polyunsaturated fatty acid anion that is the conjugate base of 17(<i>R</i>)-HDoHE arising from deprotonation of the carboxylic acid function; major species at pH 7.3.,,343.487,-1.0,,,,polyunsaturated fatty acid anion; hydroxy fatty acid anion; long-chain fatty acid anion; hydroxydocosahexaenoate,CHEBI:76567; CHEBI:59835; CHEBI:57560; CHEBI:131867,
CHEBI:90815,"(4Z,7Z,10Z,14E,16Z,19Z)-13-hydroxydocosahexaenoate",A hydroxy polyunsaturated fatty acid anion that is the conjugate base of 13-HDoHE arising from deprotonation of the carboxylic acid function; major species at pH 7.3.,,343.487,-1.0,,,,polyunsaturated fatty acid anion; hydroxy fatty acid anion; long-chain fatty acid anion; hydroxydocosahexaenoate,CHEBI:76567; CHEBI:59835; CHEBI:57560; CHEBI:131867,
CHEBI:90818,18(R)-HEPE(1-),An icosanoid anion that is the conjugate base of 18(<i>R</i>)-HEPE arising from deprotonation of the carboxylic acid group; major species at pH 7.3.,,317.449,-1.0,,,,long-chain fatty acid anion; HEPE(1-),CHEBI:57560; CHEBI:131874,
CHEBI:90819,15(R)-HEPE(1-),An icosanoid anion that is the conjugate base of 15(<i>R</i>)-HEPE arising from deprotonation of the carboxylic acid group; major species at pH 7.3.,,317.449,-1.0,,,,long-chain fatty acid anion; HEPE(1-),CHEBI:57560; CHEBI:131874,
CHEBI:90824,"(7Z,10Z,13R,14E,16Z,19Z)-13-hydroxydocosapentaenoate","A polyunsaturated fatty acid anion that is the conjugate base of (13<i>R</i>)-hydroxy-(7<i>Z</i>,10<i>Z</i>,14<i>E</i>,16<i>Z</i>,19<i>Z</i>)-docosapentaenoic acid, arising from deprotonation of the carboxylic acid group; major species at pH 7.3. It is an intermediate in 13-series resolvins biosynthesis from DPA (ω-3).",,345.503,-1.0,,,,hydroxydocosapentaenoate,CHEBI:133654,
CHEBI:9407,taurochenodeoxycholate,An organosulfonate oxoanion that is the conjugate base of taurochenodeoxycholic acid arising from deprotonation of the sulfonate OH group; major species at pH 7.3.,,498.706,-1.0,,,,organosulfonate oxoanion; cholanic acid conjugate anion,CHEBI:33554; CHEBI:131879,C05465
